Entity,Code,Year,Oil (terawatt-hours),Gas (terawatt-hours),Coal (terawatt-hours)
Brazil,BRA,1977,563.3543002,6.134447025,50.38603691
Brazil,BRA,1978,620.827175,8.072726085,57.93501476
Brazil,BRA,1979,658.3960284,8.84597571,62.92865975
Brazil,BRA,1980,639.3841014,10.34092499,68.64476197
Brazil,BRA,1981,608.0144719,9.2789955,67.15785672
Brazil,BRA,1982,625.4688149,13.25865357,70.99180348
Brazil,BRA,1983,607.1650275,17.92908131,79.83681
Brazil,BRA,1984,627.2785168,20.86742988,98.59130966
Brazil,BRA,1985,649.1852949,26.17707731,116.5480431
Brazil,BRA,1986,732.0676567,30.49696521,117.9925042
Brazil,BRA,1987,752.2560418,34.04360349,123.5547914
Brazil,BRA,1988,769.5015815,34.27042338,126.2678338
Brazil,BRA,1989,782.2891691,35.13646296,125.2914789
Brazil,BRA,1990,761.4997701,31.98987311,111.6207904
Brazil,BRA,1991,773.2376625,33.25651785,127.9635419
Brazil,BRA,1992,827.1529466,37.67374242,124.1800143
Brazil,BRA,1993,859.3366433,44.13233569,127.9362688
Brazil,BRA,1994,916.9384907,48.19736052,131.3316494
Brazil,BRA,1995,955.4054777,53.19413052,137.7298224
Brazil,BRA,1996,1014.477956,58.60715627,142.1191353
Brazil,BRA,1997,1075.353518,63.68954047,142.9712617
Brazil,BRA,1998,1113.811302,66.74725817,140.0402208
Brazil,BRA,1999,1126.163626,79.20442304,141.8077968
Brazil,BRA,2000,1097.518097,98.69481849,151.1814893
Brazil,BRA,2001,1117.58044,124.9505919,148.7880045
Brazil,BRA,2002,1107.932019,147.6302824,144.0103916
Brazil,BRA,2003,1073.143682,165.2349595,149.4187289
Brazil,BRA,2004,1116.399549,196.5096594,156.6568869
Brazil,BRA,2005,1151.287514,204.6927666,151.0846026
Brazil,BRA,2006,1163.278473,215.2966799,148.9739738
Brazil,BRA,2007,1250.144122,221.7226423,157.8717215
Brazil,BRA,2008,1351.559963,260.9712052,160.1323555
Brazil,BRA,2009,1360.265576,210.1998023,129.2071603
Brazil,BRA,2010,1474.883719,280.455845,168.1976407
Brazil,BRA,2011,1533.553588,279.5064319,179.6697005
Brazil,BRA,2012,1562.017259,331.3033433,177.7964094
Brazil,BRA,2013,1676.795265,390.3527991,191.6434946
Brazil,BRA,2014,1751.355826,413.4661731,203.7663697
Brazil,BRA,2015,1705.166972,436.6646207,205.5617635
Brazil,BRA,2016,1614.519682,383.0946393,192.1135858
Bulgaria,BGR,1965,43.05426,0.63965,69.73348
Bulgaria,BGR,1966,49.14838,0.95366,71.90829
Bulgaria,BGR,1967,61.82508,2.89587,78.08382
Bulgaria,BGR,1968,73.269,4.44266,84.82922
Bulgaria,BGR,1969,89.96968,4.61711,85.28279
Bulgaria,BGR,1970,104.50718,4.16354,93.28423
Bulgaria,BGR,1971,115.00907,2.8765,92.07471
Bulgaria,BGR,1972,119.57966,1.938,94.9008
Bulgaria,BGR,1973,126.17387,1.9525,95.63349
Bulgaria,BGR,1974,131.23292,4.2545,94.00529
Bulgaria,BGR,1975,139.15295,11.29875,98.55262
Bulgaria,BGR,1976,144.57253,19.76075,91.86537
Bulgaria,BGR,1977,150.34101,25.2155,91.49321
Bulgaria,BGR,1978,154.85345,26.90025,97.55244
Bulgaria,BGR,1979,159.63338,28.7795,100.58787
Bulgaria,BGR,1980,162.49436,36.9915,105.50736
Bulgaria,BGR,1981,144.87491,40.23925,107.13556
Bulgaria,BGR,1982,140.30432,44.528,112.55514
Bulgaria,BGR,1983,135.30342,46.7895,112.12483
Bulgaria,BGR,1984,129.87221,49.195,112.29928
Bulgaria,BGR,1985,120.51006,53.658,117.20714
Bulgaria,BGR,1986,127.01123,53.2855,120.47517
Bulgaria,BGR,1987,122.01033,59.423,120.3705
Bulgaria,BGR,1988,129.4419,57.7245,112.13646
Bulgaria,BGR,1989,126.12735,59.42325,114.45083
Bulgaria,BGR,1990,78.94444,63.0175,101.374058
Bulgaria,BGR,1991,50.67191,53.2195,89.521925
Bulgaria,BGR,1992,45.65938,47.12125,87.878606
Bulgaria,BGR,1993,52.77694,43.84575,94.636799
Bulgaria,BGR,1994,51.84654,43.86275,88.069338
Bulgaria,BGR,1995,56.57995,52.93925,88.635719
Bulgaria,BGR,1996,49.92759,54.08425,89.912693
Bulgaria,BGR,1997,49.39261,43.14725,91.131517
Bulgaria,BGR,1998,51.56742,36.1015,87.220348
Bulgaria,BGR,1999,47.86908,31.2785,75.463581
Bulgaria,BGR,2000,47.7993,34.06825,74.814627
Bulgaria,BGR,2001,49.11349,28.63925,84.250046
Bulgaria,BGR,2002,49.05534,25.393,77.345315
Bulgaria,BGR,2003,51.45112,26.833,85.209521
Bulgaria,BGR,2004,49.98574,26.19875,83.975578
Bulgaria,BGR,2005,56.19616,32.664,80.18885
Bulgaria,BGR,2006,57.82436,33.657,81.009928
Bulgaria,BGR,2007,56.27757,33.919,91.455994
Bulgaria,BGR,2008,55.50999,33.92125,87.819293
Bulgaria,BGR,2009,49.91596,24.26375,74.437815
Bulgaria,BGR,2010,45.18255,26.72275,80.145819
Bulgaria,BGR,2011,43.98466,30.5945,94.339071
Bulgaria,BGR,2012,45.39189,28.51225,80.612182
Bulgaria,BGR,2013,42.07734,27.544,68.94264
Bulgaria,BGR,2014,44.92669,27.3615,74.391295
Bulgaria,BGR,2015,50.89288,30.0035,76.981296
Bulgaria,BGR,2016,52.52724139,31.2505,66.80923978
CIS,,1965,,0,0
CIS,,1966,,0,0
CIS,,1967,,0,0
CIS,,1968,,0,0
CIS,,1969,,0,0
CIS,,1970,,0,0
CIS,,1971,,0,0
CIS,,1972,,0,0
CIS,,1973,,0,0
CIS,,1974,,0,0
CIS,,1975,,0,0
CIS,,1976,,0,0
CIS,,1977,,0,0
CIS,,1978,,0,0
CIS,,1979,,0,0
CIS,,1980,,0,0
CIS,,1981,,0,0
CIS,,1982,,0,0
CIS,,1983,,0,0
CIS,,1984,,0,0
CIS,,1985,4619.799275,5401.177817,3764.412474
CIS,,1986,4673.74003,5570.700113,3858.277428
CIS,,1987,4701.888422,5842.556335,3907.483194
CIS,,1988,4641.890599,6161.799821,3821.611931
CIS,,1989,4627.333257,6288.707428,3651.987213
CIS,,1990,4641.154478,6582.373074,3563.483728
CIS,,1991,4461.870626,6616.46934,3219.26914
CIS,,1992,4054.669868,6277.932467,3088.161988
CIS,,1993,3216.525899,6118.135842,2762.189958
CIS,,1994,2760.370793,5697.664134,2426.416855
CIS,,1995,2446.951297,5492.116233,2231.410605
CIS,,1996,2118.562703,5579.256863,2070.324561
CIS,,1997,2084.542222,5217.533429,1977.508555
CIS,,1998,2014.771168,5327.276051,1878.24614
CIS,,1999,2000.243765,5391.688197,1887.65244
CIS,,2000,1966.213044,5437.723209,1920.00643
CIS,,2001,2000.097743,5545.409221,1944.704166
CIS,,2002,1951.202674,5593.211289,1947.023202
CIS,,2003,2039.38617,5661.856695,1995.660656
CIS,,2004,2035.694166,5782.757987,1952.553497
CIS,,2005,2012.834685,5861.165325,1876.525581
CIS,,2006,2106.244839,6097.50188,1945.786555
CIS,,2007,2104.89168,6213.504332,1945.647339
CIS,,2008,2133.298197,6164.813383,2081.951983
CIS,,2009,2045.624763,5579.869255,1878.308755
CIS,,2010,2077.162802,5975.112667,1915.148592
CIS,,2011,2229.380798,6185.946895,2031.677523
CIS,,2012,2278.496355,6100.76334,2102.073786
CIS,,2013,2241.245232,5961.739347,1997.722724
CIS,,2014,2325.959835,5928.899001,1951.187625
CIS,,2015,2228.809228,5813.011661,1847.656685
CIS,,2016,2274.133002,5721.943796,1835.936127
Canada,CAN,1965,626.10105,238.11262,179.98588
Canada,CAN,1966,659.54893,260.68645,176.45036
Canada,CAN,1967,704.38258,276.82889,174.82216
Canada,CAN,1968,749.86751,308.26478,189.92953
Canada,CAN,1969,780.78005,344.50386,183.37021
Canada,CAN,1970,832.87082,380.59175,196.87264
Canada,CAN,1971,855.07249,406.22427,187.1267
Canada,CAN,1972,900.10385,456.91944,176.57829
Canada,CAN,1973,949.60113,485.91303,181.85831
Canada,CAN,1974,965.38304,491.18142,184.77744
Canada,CAN,1975,943.51864,507.23082,179.76491
Canada,CAN,1976,993.62068,511.73163,212.829
Canada,CAN,1977,1003.77367,536.74776,271.95592
Canada,CAN,1978,1022.93991,541.87659,223.62164
Canada,CAN,1979,1064.15663,550.14552,211.74741
Canada,CAN,1980,1047.90952,546.69141,257.8913889
Canada,CAN,1981,979.57164,530.46756,263.3172222
Canada,CAN,1982,876.47169,561.76389,278.2447222
Canada,CAN,1983,819.7987,535.70106,291.1152778
Canada,CAN,1984,828.23045,594.63027,324.2713889
Canada,CAN,1985,828.03274,623.7348102,311.6905556
Canada,CAN,1986,830.24244,600.2772165,288.8830556
Canada,CAN,1987,862.34124,607.546548,310.4844444
Canada,CAN,1988,906.76784,668.6518473,333.4186111
Canada,CAN,1989,941.90207,722.8342728,332.7183333
Canada,CAN,1990,928.21356,700.6620267,315.6030556
Canada,CAN,1991,875.55292,705.5040609,305.4961111
Canada,CAN,1992,892.98629,747.8587764,311.2091667
Canada,CAN,1993,896.83582,793.4938497,276.3097222
Canada,CAN,1994,912.35024,821.4574869,292.9691667
Canada,CAN,1995,943.64173,863.1182403,306.2336111
Canada,CAN,1996,970.6848261,906.2066925,312.6308333
Canada,CAN,1997,1008.286607,912.4303707,326.8466667
Canada,CAN,1998,1029.837624,873.2534364,349.5347222
Canada,CAN,1999,1047.196182,914.4159606,336.1208333
Canada,CAN,2000,1047.712561,970.2479853,355.7355556
Canada,CAN,2001,1062.366391,923.1203178,369.7925
Canada,CAN,2002,1091.260954,943.798923,372.0708333
Canada,CAN,2003,1133.10536,1022.19152,371.2958333
Canada,CAN,2004,1172.789337,995.1123438,348.8641667
Canada,CAN,2005,1158.455817,1023.696674,349.495
Canada,CAN,2006,1148.225725,1014.722268,339.1761111
Canada,CAN,2007,1182.718453,1006.92854,352.2313889
Canada,CAN,2008,1169.52136,1005.606558,341.9108333
Canada,CAN,2009,1098.319587,993.674178,273.135
Canada,CAN,2010,1175.053316,994.8370617,288.0236111
Canada,CAN,2011,1212.253108,1055.597997,253.0955556
Canada,CAN,2012,1189.771983,1048.944125,244.8108333
Canada,CAN,2013,1203.957052,1087.480479,241.5025197
Canada,CAN,2014,1199.132466,1091.014138,229.475149
Canada,CAN,2015,1153.109591,1072.474988,228.4778948
Canada,CAN,2016,1173.745784,1045.159652,217.2126109
Chile,CHL,1965,40.64548236,6.615144,13.54895
Chile,CHL,1966,44.4575481,6.90822,13.956
Chile,CHL,1967,46.30481798,6.123195,13.956
Chile,CHL,1968,48.73346311,5.2335,13.956
Chile,CHL,1969,51.78898445,6.887286,13.956
Chile,CHL,1970,54.6332863,6.876819,14.92129
Chile,CHL,1971,60.54578,7.01289,14.40957
Chile,CHL,1972,64.1976,6.38487,11.90912
Chile,CHL,1973,61.06913,5.013693,12.93256
Chile,CHL,1974,58.44075,5.223033,12.25802
Chile,CHL,1975,50.91614,5.924322,9.79246
Chile,CHL,1976,54.06787,6.468606,9.8855
Chile,CHL,1977,55.31228,6.657012,10.64145
Chile,CHL,1978,60.63882,6.217398,10.37396
Chile,CHL,1979,61.12728,7.358301,11.47881
Chile,CHL,1980,61.80182,7.53624,12.6767
Chile,CHL,1981,63.87196,7.421103,12.65344
Chile,CHL,1982,56.34735,7.682778,8.43175
Chile,CHL,1983,54.75404,8.289864,10.10647
Chile,CHL,1984,54.81219,8.47827,13.63036
Chile,CHL,1985,53.37007,8.467803,13.64199
Chile,CHL,1986,57.11493,7.74558,12.95582
Chile,CHL,1987,59.62701,7.515306,13.35124
Chile,CHL,1988,65.68624,10.561203,18.608
Chile,CHL,1989,72.62935,16.475058,25.14406
Chile,CHL,1990,76.68822,17.68923,30.291498
Chile,CHL,1991,85.55729968,17.5102443,24.885874
Chile,CHL,1992,92.66802778,19.5858504,21.517826
Chile,CHL,1993,100.9952118,20.28063297,21.709721
Chile,CHL,1994,108.4901116,19.5607296,25.605771
Chile,CHL,1995,119.2911515,18.7443036,27.604968
Chile,CHL,1996,126.6942184,19.04994,38.25276798
Chile,CHL,1997,136.0615245,25.9194321,49.7976829
Chile,CHL,1998,139.1723665,35.7939999,46.853781
Chile,CHL,1999,140.5594845,48.8955438,48.350562
Chile,CHL,2000,137.4257674,63.126477,37.363701
Chile,CHL,2001,130.5298184,71.5513653,29.314578
Chile,CHL,2002,136.5378681,72.159498,29.547178
Chile,CHL,2003,131.6600907,78.0649794,28.250433
Chile,CHL,2004,139.7438133,84.73516362,32.72340705
Chile,CHL,2005,144.923161,81.96981949,32.07010845
Chile,CHL,2006,162.0113604,75.85514872,40.03847394
Chile,CHL,2007,208.2002057,44.7129306,47.52157068
Chile,CHL,2008,216.3842416,24.8863392,50.81752068
Chile,CHL,2009,211.5317706,25.1542944,46.45757573
Chile,CHL,2010,186.2566112,51.6577851,52.229167
Chile,CHL,2011,204.189524,52.5286395,66.986474
Chile,CHL,2012,203.1804663,47.7075393,78.098939
Chile,CHL,2013,195.7928111,47.813256,87.787892
Chile,CHL,2014,202.119796,39.5903808,88.557798
Chile,CHL,2015,205.1310735,42.5965974,85.054842
Chile,CHL,2016,206.4715314,47.4454254,95.75832155
China,CHN,1965,127.4648,11.89558333,1330.7046
China,CHN,1966,163.68062,14.49098333,1423.512
China,CHN,1967,161.657,15.78868333,1265.344
China,CHN,1968,176.776,15.13983333,1255.9237
China,CHN,1969,236.98451,21.19576667,1516.61015
China,CHN,1970,327.86133,31.03665833,1929.6496
China,CHN,1971,446.9409,40.44498333,2224.87715
China,CHN,1972,513.75525,52.34056667,2352.92345
China,CHN,1973,626.0429,64.66871667,2383.74295
China,CHN,1974,719.7807,81.430675,2358.564
China,CHN,1975,793.7475,95.705375,2658.21095
China,CHN,1976,907.4889,109.2230833,2723.1645
China,CHN,1977,958.312,131.0677,2995.5391
China,CHN,1978,1061.2375,148.4785083,3289.1966
China,CHN,1979,1059.493,156.9135583,3402.7054
China,CHN,1980,1007.79765,154.3181583,3539.019211
China,CHN,1981,956.3349,137.7724833,3520.195021
China,CHN,1982,945.79812,129.0130083,3724.837862
China,CHN,1983,964.83643,132.040975,3989.00452
China,CHN,1984,999.67991,134.4200917,4338.266445
China,CHN,1985,1043.73435,139.827175,4736.264467
China,CHN,1986,1109.16473,148.8029333,4951.423933
China,CHN,1987,1178.0027,150.208775,5372.24183
China,CHN,1988,1265.6929,155.2914333,5771.22361
China,CHN,1989,1324.57559,162.536925,6046.901805
China,CHN,1990,1312.57343,164.9160417,6134.517038
China,CHN,1991,1417.15039,171.8371083,6433.427774
China,CHN,1992,1539.55614,171.7289667,6731.497056
China,CHN,1993,1695.556308,181.2454333,7170.356711
China,CHN,1994,1722.678631,187.5392783,7641.667287
China,CHN,1995,1863.123674,191.8541308,7736.850532
China,CHN,1996,2043.012095,199.9323133,8095.38951
China,CHN,1997,2234.720201,211.3520733,7931.912471
China,CHN,1998,2292.050286,219.0625742,7871.716708
China,CHN,1999,2434.516739,232.4396983,8099.032735
China,CHN,2000,2607.625684,265.3069676,8211.406204
China,CHN,2001,2664.289284,296.9991479,8635.754751
China,CHN,2002,2885.430586,315.9906355,9467.457537
China,CHN,2003,3220.76507,367.1398872,11283.05858
China,CHN,2004,3761.20868,429.5486874,13155.2797
China,CHN,2005,3825.408278,504.6546418,15405.10574
China,CHN,2006,4107.090192,620.7721995,16918.38174
China,CHN,2007,4310.799866,763.5914624,18423.91293
China,CHN,2008,4396.832312,880.2070474,18715.92062
China,CHN,2009,4568.428115,969.2787795,19605.60127
China,CHN,2010,5215.995131,1163.705224,20340.27589
China,CHN,2011,5409.182482,1434.806031,22141.80533
China,CHN,2012,5664.619452,1579.931524,22420.23367
China,CHN,2013,5909.689049,1799.455289,22900.31911
China,CHN,2014,6140.209874,1971.989804,22730.65307
China,CHN,2015,6534.187399,2038.545941,22255.36205
China,CHN,2016,6729.773293,2201.629616,21952.22116
Colombia,COL,1965,44.65872174,9.73431,23.42282
Colombia,COL,1966,51.14813927,10.15299,23.42282
Colombia,COL,1967,51.55863533,12.5604,25.7023
Colombia,COL,1968,57.37814876,12.80463,23.41119
Colombia,COL,1969,55.07772234,13.97926,24.99287
Colombia,COL,1970,62.1234131,13.58384,26.08609
Colombia,COL,1971,64.32553,13.0045,20.28629041
Colombia,COL,1972,73.23411,15.88525,21.07747931
Colombia,COL,1973,70.05912,16.46,21.46532818
Colombia,COL,1974,77.63025,17.12575,25.95738079
Colombia,COL,1975,78.10708,16.14225,26.38457285
Colombia,COL,1976,82.42181,17.2045,25.80570791
Colombia,COL,1977,82.52648,19.25475,26.45463278
Colombia,COL,1978,84.01512,23.85075,26.73881026
Colombia,COL,1979,89.23699,25.7215,26.97199362
Colombia,COL,1980,84.74222055,28.3715,28.28711228
Colombia,COL,1981,86.85755755,30.6345,28.82001167
Colombia,COL,1982,89.03006183,33.03125,30.00825924
Colombia,COL,1983,92.1662254,36.55975,33.07452851
Colombia,COL,1984,91.59042864,36.30575,34.43384
Colombia,COL,1985,95.08099601,36.43225,35.51472755
Colombia,COL,1986,94.02989653,37.07075,35.06842979
Colombia,COL,1987,98.91818079,37.63625,44.0942838
Colombia,COL,1988,104.1809623,37.77825,35.17464076
Colombia,COL,1989,106.8706967,36.059,40.75338545
Colombia,COL,1990,108.5335262,37.4195,18.58199939
Colombia,COL,1991,111.3561985,38.5825,23.36885622
Colombia,COL,1992,122.6474665,37.96575,39.08699195
Colombia,COL,1993,130.6736141,39.41675,40.98212836
Colombia,COL,1994,134.7994069,38.9965,46.90854202
Colombia,COL,1995,142.160256,41.4725,41.97690867
Colombia,COL,1996,146.8144992,45.10275,32.54101301
Colombia,COL,1997,149.2136841,56.74,38.54059885
Colombia,COL,1998,145.6193987,65.88625,36.6529917
Colombia,COL,1999,128.9380953,56.909,29.27204932
Colombia,COL,2000,126.3505227,62.37578762,31.43781521
Colombia,COL,2001,118.3088372,64.58539321,30.95842035
Colombia,COL,2002,116.4244301,65.23449264,25.46140897
Colombia,COL,2003,121.2956082,62.52991169,28.2248317
Colombia,COL,2004,121.3659809,66.71497285,24.6987159
Colombia,COL,2005,126.2252677,70.10273836,15.562342
Colombia,COL,2006,126.249255,73.56460198,43.21789947
Colombia,COL,2007,124.8776833,77.88137716,37.57927834
Colombia,COL,2008,135.8929746,79.11545246,57.13525351
Colombia,COL,2009,124.1024172,91.12346949,46.5251623
Colombia,COL,2010,138.7572582,95.10166965,54.58192778
Colombia,COL,2011,148.479884,92.59865584,43.42050876
Colombia,COL,2012,161.1865391,102.9397932,53.581645
Colombia,COL,2013,161.7178099,104.7725547,57.9120319
Colombia,COL,2014,171.7281528,113.8406185,60.96132057
Colombia,COL,2015,180.8636936,112.1172938,61.810275
Colombia,COL,2016,185.0389323,110.590706,53.31971515
Czech Republic,CZE,1965,46.48511,4.2905,410.84138
Czech Republic,CZE,1966,51.38134,4.49025,409.63186
Czech Republic,CZE,1967,57.17308,5.39375,396.14106
Czech Republic,CZE,1968,63.0346,6.65125,410.06217
Czech Republic,CZE,1969,67.67497,7.294,426.20461
Czech Republic,CZE,1970,81.22392,8.0125,431.473
Czech Republic,CZE,1971,89.37655,9.955,449.53439
Czech Republic,CZE,1972,97.91297,10.8105,443.12626
Czech Republic,CZE,1973,110.1361,11.8725,433.60129
Czech Republic,CZE,1974,113.03197,14.47525,431.99635
Czech Republic,CZE,1975,124.73175,16.572,441.21894
Czech Republic,CZE,1976,131.83768,18.29625,449.82514
Czech Republic,CZE,1977,137.83876,20.793,459.54782
Czech Republic,CZE,1978,142.59543,23.299,461.33884
Czech Republic,CZE,1979,144.92143,26.14075,461.4784
Czech Republic,CZE,1980,134.908,30.11125,447.18513
Czech Republic,CZE,1981,132.94253,30.2075,445.37085
Czech Republic,CZE,1982,121.26601,31.99775,448.82496
Czech Republic,CZE,1983,118.70741,37.54175,446.30125
Czech Republic,CZE,1984,125.81334,39.96025,454.70974
Czech Republic,CZE,1985,123.54549,49.0635,444.83587
Czech Republic,CZE,1986,118.37014,51.846,442.82388
Czech Republic,CZE,1987,119.4401,56.556,437.67179
Czech Republic,CZE,1988,114.62528,56.91625,442.80062
Czech Republic,CZE,1989,109.0894,58.73775,425.75104
Czech Republic,CZE,1990,98.23861,61.03075,365.819324
Czech Republic,CZE,1991,82.51485,58.88975,335.846488
Czech Republic,CZE,1992,78.8514,67.4505,300.326142
Czech Republic,CZE,1993,79.93299,68.93175,286.215463
Czech Republic,CZE,1994,82.07291,67.32975,265.64083
Czech Republic,CZE,1995,93.09815,76.1605,263.533474
Czech Republic,CZE,1996,97.33147,87.6375,262.416994
Czech Republic,CZE,1997,92.67947,88.93425,269.503153
Czech Republic,CZE,1998,96.07543,89.09675,247.187509
Czech Republic,CZE,1999,95.34274,89.7995,214.089692
Czech Republic,CZE,2000,92.30731,87.17925,251.706927
Czech Republic,CZE,2001,97.38962,93.414,246.382713
Czech Republic,CZE,2002,94.70309,90.2725,241.806308
Czech Republic,CZE,2003,101.181,91.20475,244.747535
Czech Republic,CZE,2004,111.00835,86.24337015,244.031127
Czech Republic,CZE,2005,115.54405,89.85972222,235.478425
Czech Republic,CZE,2006,114.21823,88.37166667,244.641702
Czech Republic,CZE,2007,113.26457,82.26305556,248.755233
Czech Republic,CZE,2008,115.20678,82.66333333,229.590156
Czech Republic,CZE,2009,112.4621,77.90583333,205.328813
Czech Republic,CZE,2010,106.89133,88.47277778,218.268351
Czech Republic,CZE,2011,105.06542,80.22361111,214.155983
Czech Republic,CZE,2012,104.13502,79.73333278,202.448062
Czech Republic,CZE,2013,99.34346,80.78530556,200.067401
Czech Republic,CZE,2014,105.40269,71.83666667,186.509147
Czech Republic,CZE,2015,103.83264,75.38555556,192.8254
Czech Republic,CZE,2016,97.70914115,81.6,196.550489
Denmark,DNK,1965,121.01015,0,43.008903
Denmark,DNK,1966,137.96669,0,48.744819
Denmark,DNK,1967,145.99139,0,41.733092
Denmark,DNK,1968,158.59831,0,37.392776
Denmark,DNK,1969,190.97623,0,34.154984
Denmark,DNK,1970,212.56151,0,27.31887
Denmark,DNK,1971,209.67727,0,16.718125
Denmark,DNK,1972,221.99344,0,17.079818
Denmark,DNK,1973,204.69963,0,26.177967
Denmark,DNK,1974,185.55665,0,24.728869
Denmark,DNK,1975,183.11435,0,23.857782
Denmark,DNK,1976,194.69783,0,33.146663
Denmark,DNK,1977,194.55827,0,38.130118
